dataset,scenario,is_alternative,replicate,method,reject,score,runtime_sec,pvalue,posterior_null_prob,log_bf10,posterior_mean_p
synthetic_sqexp,H1_true,1,1,global_f,0,0.8694261147770446,0.35911715030670166,0.1305738852229554,nan,nan,nan
synthetic_sqexp,H1_true,1,1,bayes_fpca,1,4.934728964543927,0.0016824938356876373,nan,0.007141048729028987,4.934728964543927,nan
synthetic_sqexp,H0_true,0,2,rkbt,0,-1.3402731358977877,118.77477492578328,nan,0.7925348549504333,-1.3402731358977877,2.45609375
synthetic_sqexp,H0_true,0,2,point_bonferroni_t,0,0.0,0.001892932690680027,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,2,global_l2,0,0.5980803839232154,0.11168294958770275,0.40191961607678467,nan,nan,nan
synthetic_sqexp,H0_true,0,2,global_l2_fpca,0,0.5504899020195961,20.901181531138718,0.4495100979804039,nan,nan,nan
synthetic_sqexp,H0_true,0,2,global_f,0,0.5928814237152569,0.36972019728273153,0.4071185762847431,nan,nan,nan
synthetic_sqexp,H0_true,0,2,bayes_fpca,0,0.0037908660759941454,0.0016357051208615303,nan,0.49905228461594286,0.0037908660759941454,nan
synthetic_sqexp,H1_true,1,2,rkbt,1,3.7911819830993823,137.24541330058128,nan,0.02207079619618697,3.7911819830993823,2.46284375
synthetic_sqexp,H1_true,1,2,point_bonferroni_t,1,0.9730309161992058,0.002269728109240532,0.02696908380079419,nan,nan,nan
synthetic_sqexp,H1_true,1,2,global_l2,1,0.9982003599280144,0.11776795517653227,0.001799640071985603,nan,nan,nan
synthetic_sqexp,H1_true,1,2,global_l2_fpca,1,0.9942011597680463,22.670662471093237,0.0057988402319536095,nan,nan,nan
synthetic_sqexp,H1_true,1,2,global_f,1,0.9948010397920416,0.46658772602677345,0.005198960207958408,nan,nan,nan
synthetic_sqexp,H1_true,1,2,bayes_fpca,1,4.88595367138565,0.002012886106967926,nan,0.007495314277492504,4.88595367138565,nan
synthetic_sqexp,H0_true,0,3,rkbt,0,-1.4553631384507275,135.91522930003703,nan,0.8108224542375089,-1.4553631384507275,2.46225
synthetic_sqexp,H0_true,0,3,point_bonferroni_t,0,0.0,0.002430175431072712,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,3,global_l2,0,0.26554689062187564,0.13188322447240353,0.7344531093781244,nan,nan,nan
synthetic_sqexp,H0_true,0,3,global_l2_fpca,0,0.3037392521495701,23.787951826117933,0.6962607478504299,nan,nan,nan
synthetic_sqexp,H0_true,0,3,global_f,0,0.25874825034993,0.46234519220888615,0.74125174965007,nan,nan,nan
synthetic_sqexp,H0_true,0,3,bayes_fpca,0,-0.03500897601919774,0.0018684407696127892,nan,0.5087513501977774,-0.03500897601919774,nan
synthetic_sqexp,H1_true,1,3,rkbt,0,-1.3323239021771849,130.78322667162865,nan,0.7912247756471641,-1.3323239021771849,2.43478125
synthetic_sqexp,H1_true,1,3,point_bonferroni_t,0,0.0,0.0021612998098134995,1.0,nan,nan,nan
synthetic_sqexp,H1_true,1,3,global_l2,0,0.6908618276344731,0.13959007803350687,0.3091381723655269,nan,nan,nan
synthetic_sqexp,H1_true,1,3,global_l2_fpca,0,0.331133773245351,22.951279676519334,0.668866226754649,nan,nan,nan
synthetic_sqexp,H1_true,1,3,global_f,0,0.6844631073785243,0.4792112624272704,0.3155368926214757,nan,nan,nan
synthetic_sqexp,H1_true,1,3,bayes_fpca,0,-0.02947758208989669,0.0019584856927394867,nan,0.5073688619460901,-0.02947758208989669,nan
synthetic_sqexp,H0_true,0,4,rkbt,0,-1.2050194228500195,122.45311014354229,nan,0.7694165071467769,-1.2050194228500195,2.4445625
synthetic_sqexp,H0_true,0,4,point_bonferroni_t,0,0.0,0.002084476873278618,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,4,global_l2,0,0.5508898220355929,0.12000666745007038,0.4491101779644071,nan,nan,nan
synthetic_sqexp,H0_true,0,4,global_l2_fpca,0,0.6400719856028794,23.089182276278734,0.3599280143971206,nan,nan,nan
synthetic_sqexp,H0_true,0,4,global_f,0,0.5476904619076185,0.39286512788385153,0.4523095380923815,nan,nan,nan
synthetic_sqexp,H0_true,0,4,bayes_fpca,0,0.05240131546744231,0.0017743539065122604,nan,0.4869026679906553,0.05240131546744231,nan
synthetic_sqexp,H1_true,1,4,rkbt,1,3.3890926406500297,119.728880350478,nan,0.032638091078470974,3.3890926406500297,2.88675
synthetic_sqexp,H1_true,1,4,point_bonferroni_t,0,0.9111408230121593,0.0021328385919332504,0.08885917698784071,nan,nan,nan
synthetic_sqexp,H1_true,1,4,global_l2,1,0.9816036792641472,0.09590696170926094,0.01839632073585283,nan,nan,nan
synthetic_sqexp,H1_true,1,4,global_l2_fpca,1,0.9956008798240352,19.993992035277188,0.004399120175964807,nan,nan,nan
synthetic_sqexp,H1_true,1,4,global_f,1,0.9816036792641472,0.35166966635733843,0.01839632073585283,nan,nan,nan
synthetic_sqexp,H1_true,1,4,bayes_fpca,1,4.987503680099822,0.0015989188104867935,nan,0.006776441374717113,4.987503680099822,nan
synthetic_sqexp,H0_true,0,5,rkbt,0,-1.5205355439906065,114.3923491248861,nan,0.8206173286300382,-1.5205355439906065,2.44025
synthetic_sqexp,H0_true,0,5,point_bonferroni_t,0,0.0,0.002175474539399147,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,5,global_l2,0,0.383123375324935,0.11220613867044449,0.616876624675065,nan,nan,nan
synthetic_sqexp,H0_true,0,5,global_l2_fpca,0,0.29154169166166766,20.06915397569537,0.7084583083383323,nan,nan,nan
synthetic_sqexp,H0_true,0,5,global_f,0,0.37112577484503095,0.3628864483907819,0.628874225154969,nan,nan,nan
synthetic_sqexp,H0_true,0,5,bayes_fpca,0,-0.049792308259300755,0.0016259001567959785,nan,0.5124455058528521,-0.049792308259300755,nan
synthetic_sqexp,H1_true,1,5,rkbt,1,1.567456045095331,115.90257564838976,nan,0.17257935508574224,1.567456045095331,2.611125
synthetic_sqexp,H1_true,1,5,point_bonferroni_t,0,0.8146741000440061,0.0018428973853588104,0.18532589995599397,nan,nan,nan
synthetic_sqexp,H1_true,1,5,global_l2,0,0.9130173965206958,0.11161358375102282,0.08698260347930414,nan,nan,nan
synthetic_sqexp,H1_true,1,5,global_l2_fpca,1,0.9982003599280144,20.19506468065083,0.001799640071985603,nan,nan,nan
synthetic_sqexp,H1_true,1,5,global_f,0,0.9074185162967406,0.35549626126885414,0.09258148370325935,nan,nan,nan
synthetic_sqexp,H1_true,1,5,bayes_fpca,1,6.364165216212016,0.0015980275347828865,nan,0.0017192177064185854,6.364165216212016,nan
synthetic_sqexp,H0_true,0,6,rkbt,0,-1.4704333249418673,112.05085506662726,nan,0.8131232403536113,-1.4704333249418673,2.46109375
synthetic_sqexp,H0_true,0,6,point_bonferroni_t,0,0.0,0.0017583519220352173,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,6,global_l2,0,0.045390921815636864,0.10113815777003765,0.9546090781843631,nan,nan,nan
synthetic_sqexp,H0_true,0,6,global_l2_fpca,0,0.4437112577484503,19.727995563298464,0.5562887422515497,nan,nan,nan
synthetic_sqexp,H0_true,0,6,global_f,0,0.05058988202359527,0.3432601960375905,0.9494101179764047,nan,nan,nan
synthetic_sqexp,H0_true,0,6,bayes_fpca,0,-0.008688122481165114,0.0015907008200883865,nan,0.5021720169576933,-0.008688122481165114,nan
synthetic_sqexp,H1_true,1,6,rkbt,0,0.7869636577412693,109.85392105486244,nan,0.312821002516158,0.7869636577412693,2.516875
synthetic_sqexp,H1_true,1,6,point_bonferroni_t,0,0.0,0.0018632980063557625,1.0,nan,nan,nan
synthetic_sqexp,H1_true,1,6,global_l2,1,0.9572085582883423,0.10174687299877405,0.04279144171165767,nan,nan,nan
synthetic_sqexp,H1_true,1,6,global_l2_fpca,0,0.9416116776644671,19.920325345359743,0.05838832233553289,nan,nan,nan
synthetic_sqexp,H1_true,1,6,global_f,1,0.9582083583283343,0.3388361809775233,0.041791641671665665,nan,nan,nan
synthetic_sqexp,H1_true,1,6,bayes_fpca,1,1.7137452164453868,0.001575174741446972,nan,0.1526785747483932,1.7137452164453868,nan
synthetic_sqexp,H0_true,0,7,rkbt,0,-1.7911335711011753,114.4038551133126,nan,0.8570661994227079,-1.7911335711011753,2.473
synthetic_sqexp,H0_true,0,7,point_bonferroni_t,0,0.0,0.0016479166224598885,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,7,global_l2,0,0.09098180363927211,0.0861770948395133,0.9090181963607279,nan,nan,nan
synthetic_sqexp,H0_true,0,7,global_l2_fpca,0,0.48250349930014,18.347390865907073,0.51749650069986,nan,nan,nan
synthetic_sqexp,H0_true,0,7,global_f,0,0.08858228354329134,0.2717102412134409,0.9114177164567087,nan,nan,nan
synthetic_sqexp,H0_true,0,7,bayes_fpca,0,-0.009186523946983924,0.0015118978917598724,nan,0.5022966148353996,-0.009186523946983924,nan
synthetic_sqexp,H1_true,1,7,rkbt,0,-0.0367922047260999,123.16981868911535,nan,0.5091970137309465,-0.0367922047260999,2.40665625
synthetic_sqexp,H1_true,1,7,point_bonferroni_t,0,0.0,0.0022654561325907707,1.0,nan,nan,nan
synthetic_sqexp,H1_true,1,7,global_l2,0,0.8740251949610078,0.1035090871155262,0.1259748050389922,nan,nan,nan
synthetic_sqexp,H1_true,1,7,global_l2_fpca,0,0.7760447910417916,22.061633474193513,0.22395520895820836,nan,nan,nan
synthetic_sqexp,H1_true,1,7,global_f,0,0.8544291141771646,0.3638873714953661,0.14557088582283542,nan,nan,nan
synthetic_sqexp,H1_true,1,7,bayes_fpca,0,0.489029687339676,0.0016032550483942032,nan,0.3801221751474163,0.489029687339676,nan
synthetic_sqexp,H0_true,0,8,rkbt,0,-1.5590571311077688,128.0244395378977,nan,0.8262180157996164,-1.5590571311077688,2.46478125
synthetic_sqexp,H0_true,0,8,point_bonferroni_t,0,0.0,0.001859353855252266,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,8,global_l2,0,0.08818236352729458,0.10887041036039591,0.9118176364727054,nan,nan,nan
synthetic_sqexp,H0_true,0,8,global_l2_fpca,0,0.4649070185962807,22.292894172482193,0.5350929814037193,nan,nan,nan
synthetic_sqexp,H0_true,0,8,global_f,0,0.09558088382323537,0.3875788515433669,0.9044191161767646,nan,nan,nan
synthetic_sqexp,H0_true,0,8,bayes_fpca,0,-0.021772589749933263,0.0016693919897079468,nan,0.505442932422639,-0.021772589749933263,nan
synthetic_sqexp,H1_true,1,8,rkbt,0,-1.5455263520535796,121.22203556541353,nan,0.8242666586164159,-1.5455263520535796,2.46690625
synthetic_sqexp,H1_true,1,8,point_bonferroni_t,0,0.0,0.0022904295474290848,1.0,nan,nan,nan
synthetic_sqexp,H1_true,1,8,global_l2,0,0.42051589682063584,0.1105222711339593,0.5794841031793642,nan,nan,nan
synthetic_sqexp,H1_true,1,8,global_l2_fpca,0,0.5500899820035993,22.36324684973806,0.44991001799640074,nan,nan,nan
synthetic_sqexp,H1_true,1,8,global_f,0,0.40271945610877824,0.3395152846351266,0.5972805438912218,nan,nan,nan
synthetic_sqexp,H1_true,1,8,bayes_fpca,0,-0.011297539348240446,0.0016167368739843369,nan,0.5028243547967226,-0.011297539348240446,nan
synthetic_sqexp,H0_true,0,9,rkbt,0,-0.33412396429881885,109.47285034228116,nan,0.5827624612481589,-0.33412396429881885,2.3945625
synthetic_sqexp,H0_true,0,9,point_bonferroni_t,0,0.0,0.0020721592009067535,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,9,global_l2,0,0.8012397520495901,0.08621803019195795,0.19876024795040992,nan,nan,nan
synthetic_sqexp,H0_true,0,9,global_l2_fpca,0,0.880623875224955,20.58520015142858,0.11937612477504499,nan,nan,nan
synthetic_sqexp,H0_true,0,9,global_f,0,0.7950409918016397,0.3174370704218745,0.20495900819836033,nan,nan,nan
synthetic_sqexp,H0_true,0,9,bayes_fpca,0,0.7303951996705602,0.0015947427600622177,nan,0.3251080095621258,0.7303951996705602,nan
synthetic_sqexp,H1_true,1,9,rkbt,0,-0.8872365202220094,110.55929667502642,nan,0.7083195583178838,-0.8872365202220094,2.42390625
synthetic_sqexp,H1_true,1,9,point_bonferroni_t,0,0.0,0.001968485303223133,1.0,nan,nan,nan
synthetic_sqexp,H1_true,1,9,global_l2,0,0.708258348330334,0.08856478240340948,0.2917416516696661,nan,nan,nan
synthetic_sqexp,H1_true,1,9,global_l2_fpca,0,0.5372925414917016,19.109937930479646,0.46270745850829836,nan,nan,nan
synthetic_sqexp,H1_true,1,9,global_f,0,0.6886622675464906,0.27942382730543613,0.3113377324535093,nan,nan,nan
synthetic_sqexp,H1_true,1,9,bayes_fpca,0,-0.0030791108063845246,0.0014557857066392899,nan,0.500769777093413,-0.0030791108063845246,nan
synthetic_sqexp,H0_true,0,10,rkbt,0,-1.8059881312967703,114.36121633742005,nan,0.8588763042512901,-1.8059881312967703,2.46915625
synthetic_sqexp,H0_true,0,10,point_bonferroni_t,0,0.0,0.001801823265850544,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,10,global_l2,0,0.031593681263747286,0.10145209636539221,0.9684063187362527,nan,nan,nan
synthetic_sqexp,H0_true,0,10,global_l2_fpca,0,0.1277744451109778,19.96940277609974,0.8722255548890222,nan,nan,nan
synthetic_sqexp,H0_true,0,10,global_f,0,0.03059388122375528,0.3278130954131484,0.9694061187762447,nan,nan,nan
synthetic_sqexp,H0_true,0,10,bayes_fpca,0,-0.08137733047147266,0.0015359800308942795,nan,0.5203331129093176,-0.08137733047147266,nan
synthetic_sqexp,H1_true,1,10,rkbt,0,-0.4126723019483364,112.62267613876611,nan,0.6017284732955056,-0.4126723019483364,2.457125
synthetic_sqexp,H1_true,1,10,point_bonferroni_t,0,0.0,0.0017991000786423683,1.0,nan,nan,nan
synthetic_sqexp,H1_true,1,10,global_l2,0,0.823635272945411,0.10600964818149805,0.17636472705458908,nan,nan,nan
synthetic_sqexp,H1_true,1,10,global_l2_fpca,0,0.8324335132973405,20.049145211465657,0.16756648670265947,nan,nan,nan
synthetic_sqexp,H1_true,1,10,global_f,0,0.8222355528894221,0.3540993696078658,0.17776444711057787,nan,nan,nan
synthetic_sqexp,H1_true,1,10,bayes_fpca,0,0.619148304511661,0.0015780720859766006,nan,0.3499751810421853,0.619148304511661,nan
synthetic_sqexp,H0_true,0,11,rkbt,0,-1.292711357949721,108.33704467490315,nan,0.7846057610644379,-1.292711357949721,2.43878125
synthetic_sqexp,H0_true,0,11,point_bonferroni_t,0,0.0,0.0018090028315782547,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,11,global_l2,0,0.46210757848430317,0.09956736955791712,0.5378924215156968,nan,nan,nan
synthetic_sqexp,H0_true,0,11,global_l2_fpca,0,0.8096380723855229,18.875703068450093,0.1903619276144771,nan,nan,nan
synthetic_sqexp,H0_true,0,11,global_f,0,0.4585082983403319,0.2765624113380909,0.5414917016596681,nan,nan,nan
synthetic_sqexp,H0_true,0,11,bayes_fpca,0,0.35635486235927005,0.0014829710125923157,nan,0.4118422364815988,0.35635486235927005,nan
synthetic_sqexp,H1_true,1,11,rkbt,0,-1.3583062282909544,104.97467801813036,nan,0.7954842775285904,-1.3583062282909544,2.46790625
synthetic_sqexp,H1_true,1,11,point_bonferroni_t,0,0.0,0.001859254203736782,1.0,nan,nan,nan
synthetic_sqexp,H1_true,1,11,global_l2,0,0.33573285342931414,0.08554683439433575,0.6642671465706859,nan,nan,nan
synthetic_sqexp,H1_true,1,11,global_l2_fpca,0,0.7306538692261548,18.518983602523804,0.2693461307738452,nan,nan,nan
synthetic_sqexp,H1_true,1,11,global_f,0,0.31793641271745654,0.2825222900137305,0.6820635872825435,nan,nan,nan
synthetic_sqexp,H1_true,1,11,bayes_fpca,0,0.25245567874564667,0.001523769460618496,nan,0.43721916545533357,0.25245567874564667,nan
synthetic_sqexp,H0_true,0,12,rkbt,0,-1.5244207801927405,113.99635660927743,nan,0.8211885407309713,-1.5244207801927405,2.45871875
synthetic_sqexp,H0_true,0,12,point_bonferroni_t,0,0.0,0.0019046198576688766,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,12,global_l2,0,0.3653269346130774,0.07825452368706465,0.6346730653869226,nan,nan,nan
synthetic_sqexp,H0_true,0,12,global_l2_fpca,0,0.26654669066186765,18.27360688801855,0.7334533093381324,nan,nan,nan
synthetic_sqexp,H0_true,0,12,global_f,0,0.3705258948210358,0.2509186705574393,0.6294741051789642,nan,nan,nan
synthetic_sqexp,H0_true,0,12,bayes_fpca,0,-0.04557822514732186,0.0014539137482643127,nan,0.5113925841330285,-0.04557822514732186,nan
synthetic_sqexp,H1_true,1,12,rkbt,0,-0.16554364324651727,136.07883673068136,nan,0.541291655076551,-0.16554364324651727,2.54340625
synthetic_sqexp,H1_true,1,12,point_bonferroni_t,0,0.0,0.0019197110086679459,1.0,nan,nan,nan
synthetic_sqexp,H1_true,1,12,global_l2,0,0.8076384723055389,0.113387037999928,0.1923615276944611,nan,nan,nan
synthetic_sqexp,H1_true,1,12,global_l2_fpca,0,0.9406118776244751,21.163973069749773,0.0593881223755249,nan,nan,nan
synthetic_sqexp,H1_true,1,12,global_f,0,0.7930413917216557,0.3697488671168685,0.20695860827834434,nan,nan,nan
synthetic_sqexp,H1_true,1,12,bayes_fpca,1,1.7830776804356776,0.0016579143702983856,nan,0.14392351878440657,1.7830776804356776,nan
synthetic_sqexp,H0_true,0,13,rkbt,0,-1.3883617579901641,135.92438818048686,nan,0.800330578350505,-1.3883617579901641,2.45503125
synthetic_sqexp,H0_true,0,13,point_bonferroni_t,0,0.0,0.002484993077814579,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,13,global_l2,0,0.37332533493301334,0.12028515990823507,0.6266746650669867,nan,nan,nan
synthetic_sqexp,H0_true,0,13,global_l2_fpca,0,0.7750449910017996,24.011616514995694,0.22495500899820037,nan,nan,nan
synthetic_sqexp,H0_true,0,13,global_f,0,0.38272345530893825,0.4568243473768234,0.6172765446910617,nan,nan,nan
synthetic_sqexp,H0_true,0,13,bayes_fpca,0,0.21403374951181275,0.0019115237519145012,nan,0.44669490161593206,0.21403374951181275,nan
synthetic_sqexp,H1_true,1,13,rkbt,1,1.8429018547727374,144.71400397829711,nan,0.13670845665475,1.8429018547727374,2.63825
synthetic_sqexp,H1_true,1,13,point_bonferroni_t,0,0.7674877351071598,0.0025011589750647545,0.23251226489284021,nan,nan,nan
synthetic_sqexp,H1_true,1,13,global_l2,1,0.9712057588482303,0.12379144504666328,0.028794241151769647,nan,nan,nan
synthetic_sqexp,H1_true,1,13,global_l2_fpca,1,0.9938012397520496,23.913243532180786,0.0061987602479504095,nan,nan,nan
synthetic_sqexp,H1_true,1,13,global_f,1,0.9652069586082783,0.4519726587459445,0.03479304139172166,nan,nan,nan
synthetic_sqexp,H1_true,1,13,bayes_fpca,1,5.0354752511481955,0.0018647778779268265,nan,0.006461089617633142,5.0354752511481955,nan
synthetic_sqexp,H0_true,0,14,rkbt,0,-1.357872361605646,122.28414482902735,nan,0.7954136831241669,-1.357872361605646,2.46290625
synthetic_sqexp,H0_true,0,14,point_bonferroni_t,0,0.0,0.16082856245338917,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,14,global_l2,0,0.24575084983003403,0.13008914049714804,0.754249150169966,nan,nan,nan
synthetic_sqexp,H0_true,0,14,global_l2_fpca,0,0.36372725454909016,23.808296667411923,0.6362727454509098,nan,nan,nan
synthetic_sqexp,H0_true,0,14,global_f,0,0.2513497300539892,0.47230570018291473,0.7486502699460108,nan,nan,nan
synthetic_sqexp,H0_true,0,14,bayes_fpca,0,-0.03737159294854088,0.002870401367545128,nan,0.509341811003345,-0.03737159294854088,nan
synthetic_sqexp,H1_true,1,14,rkbt,0,-0.8689802654560157,117.8219950357452,nan,0.704533468158548,-0.8689802654560157,2.4440625
synthetic_sqexp,H1_true,1,14,point_bonferroni_t,0,0.0,0.002235623076558113,1.0,nan,nan,nan
synthetic_sqexp,H1_true,1,14,global_l2,0,0.6836632673465307,0.12047520559281111,0.3163367326534693,nan,nan,nan
synthetic_sqexp,H1_true,1,14,global_l2_fpca,0,0.5484903019396121,20.813213483430445,0.45150969806038793,nan,nan,nan
synthetic_sqexp,H1_true,1,14,global_f,0,0.6876624675064986,0.3574563227593899,0.3123375324935013,nan,nan,nan
synthetic_sqexp,H1_true,1,14,bayes_fpca,0,-0.0019272501100475598,0.0016240086406469345,nan,0.5004818123783792,-0.0019272501100475598,nan
synthetic_sqexp,H0_true,0,15,rkbt,0,0.37249584469024377,115.62394419126213,nan,0.4079380754443321,0.37249584469024377,2.44165625
synthetic_sqexp,H0_true,0,15,point_bonferroni_t,0,0.885006473746887,0.0022463304921984673,0.11499352625311297,nan,nan,nan
synthetic_sqexp,H0_true,0,15,global_l2,0,0.6566686662667467,0.11602360848337412,0.34333133373325336,nan,nan,nan
synthetic_sqexp,H0_true,0,15,global_l2_fpca,0,0.8950209958008398,20.77094712201506,0.10497900419916016,nan,nan,nan
synthetic_sqexp,H0_true,0,15,global_f,0,0.6810637872425516,0.36370748467743397,0.3189362127574485,nan,nan,nan
synthetic_sqexp,H0_true,0,15,bayes_fpca,0,0.9734222933731846,0.0015673283487558365,nan,0.274198892342705,0.9734222933731846,nan
synthetic_sqexp,H1_true,1,15,rkbt,0,-0.5849720466865433,117.73534362390637,nan,0.6422106699789145,-0.5849720466865433,2.504875
synthetic_sqexp,H1_true,1,15,point_bonferroni_t,0,0.0,0.0021399781107902527,1.0,nan,nan,nan
synthetic_sqexp,H1_true,1,15,global_l2,0,0.6630673865226955,0.11038547195494175,0.3369326134773045,nan,nan,nan
synthetic_sqexp,H1_true,1,15,global_l2_fpca,0,0.9032193561287742,20.28446887806058,0.09678064387122576,nan,nan,nan
synthetic_sqexp,H1_true,1,15,global_f,0,0.6692661467706459,0.35638115275651217,0.3307338532293541,nan,nan,nan
synthetic_sqexp,H1_true,1,15,bayes_fpca,0,1.0034393517425433,0.001598653383553028,nan,0.26826574139813786,1.0034393517425433,nan
synthetic_sqexp,H0_true,0,16,rkbt,0,-0.5821754411187052,117.68669732660055,nan,0.6415678215409762,-0.5821754411187052,2.41303125
synthetic_sqexp,H0_true,0,16,point_bonferroni_t,0,0.0,0.0021718256175518036,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,16,global_l2,0,0.753249350129974,0.10994549095630646,0.24675064987002598,nan,nan,nan
synthetic_sqexp,H0_true,0,16,global_l2_fpca,0,0.710257948410318,20.30879217106849,0.2897420515896821,nan,nan,nan
synthetic_sqexp,H0_true,0,16,global_f,0,0.7428514297140572,0.3711500857025385,0.2571485702859428,nan,nan,nan
synthetic_sqexp,H0_true,0,16,bayes_fpca,0,0.17864793806843815,0.0015774350613355637,nan,0.45545642019648347,0.17864793806843815,nan
synthetic_sqexp,H1_true,1,16,rkbt,1,3.0920866748109916,123.20031599514186,nan,0.04343485458658131,3.0920866748109916,2.7994375
synthetic_sqexp,H1_true,1,16,point_bonferroni_t,0,0.8721461522436329,0.0021435990929603577,0.12785384775636705,nan,nan,nan
synthetic_sqexp,H1_true,1,16,global_l2,1,0.9934013197360528,0.11463674530386925,0.0065986802639472104,nan,nan,nan
synthetic_sqexp,H1_true,1,16,global_l2_fpca,1,0.9962007598480304,20.544430408626795,0.003799240151969606,nan,nan,nan
synthetic_sqexp,H1_true,1,16,global_f,1,0.994001199760048,0.3665038738399744,0.00599880023995201,nan,nan,nan
synthetic_sqexp,H1_true,1,16,bayes_fpca,1,4.930108201920235,0.0015673832967877388,nan,0.007173884908426742,4.930108201920235,nan
synthetic_sqexp,H0_true,0,17,rkbt,0,-0.8247100329494972,120.36700649000704,nan,0.6952352336783999,-0.8247100329494972,2.42421875
synthetic_sqexp,H0_true,0,17,point_bonferroni_t,0,0.0,0.002303656190633774,1.0,nan,nan,nan
synthetic_sqexp,H0_true,0,17,global_l2,0,0.7046590681863627,0.113273317925632,0.2953409318136373,nan,nan,nan
synthetic_sqexp,H0_true,0,17,global_l2_fpca,0,0.7778444311137772,20.4986864477396,0.22215556888622276,nan,nan,nan
synthetic_sqexp,H0_true,0,17,global_f,0,0.7034593081383723,0.38154531084001064,0.2965406918616277,nan,nan,nan
synthetic_sqexp,H0_true,0,17,bayes_fpca,0,0.2810635160265169,0.0016799401491880417,nan,0.4301930602459616,0.2810635160265169,nan
synthetic_sqexp,H1_true,1,17,rkbt,1,8.295030551640204,138.08485681191087,nan,0.0002496925304185148,8.295030551640204,2.9543125
synthetic_sqexp,H1_true,1,17,point_bonferroni_t,1,0.9980004391646485,0.002070542424917221,0.0019995608353515016,nan,nan,nan
synthetic_sqexp,H1_true,1,17,global_l2,1,0.9998000399920016,0.12157899234443903,0.0001999600079984003,nan,nan,nan
