dataset,scenario,is_alternative,replicate,method,reject,score,runtime_sec,pvalue,posterior_null_prob,log_bf10,posterior_mean_p
synthetic_brownian,H0_true,0,6,rkbt,0,-0.5663663417024943,121.78941243886948,nan,0.6379243054097546,-0.5663663417024943,2.4905625
synthetic_brownian,H0_true,0,6,point_bonferroni_t,0,0.0,0.0018189353868365288,1.0,nan,nan,nan
synthetic_brownian,H0_true,0,6,global_l2,0,0.0387922415516897,0.0796552849933505,0.9612077584483103,nan,nan,nan
synthetic_brownian,H0_true,0,6,global_l2_fpca,0,0.4533093381323735,18.435467870905995,0.5466906618676265,nan,nan,nan
synthetic_brownian,H0_true,0,6,global_f,0,0.045190961807638486,0.25708206091076136,0.9548090381923615,nan,nan,nan
synthetic_brownian,H0_true,0,6,bayes_fpca,0,-0.029851938532233932,0.001542326994240284,nan,0.5074624304698632,-0.029851938532233932,nan
synthetic_brownian,H1_true,1,6,rkbt,1,4.267982196677586,129.33886962383986,nan,0.0138164552532051,4.267982196677586,2.91834375
synthetic_brownian,H1_true,1,6,point_bonferroni_t,1,0.9863530464730402,0.0017844410613179207,0.013646953526959795,nan,nan,nan
synthetic_brownian,H1_true,1,6,global_l2,1,0.9996000799840032,0.07848107535392046,0.0003999200159968006,nan,nan,nan
synthetic_brownian,H1_true,1,6,global_l2_fpca,1,0.9860027994401119,18.401176844723523,0.013997200559888023,nan,nan,nan
synthetic_brownian,H1_true,1,6,global_f,1,0.9992001599680064,0.2504140976816416,0.0007998400319936012,nan,nan,nan
synthetic_brownian,H1_true,1,6,bayes_fpca,1,2.714906182943746,0.001541830599308014,nan,0.062099485223693573,2.714906182943746,nan
synthetic_brownian,H0_true,0,7,rkbt,0,-0.8241615541396203,121.78169017564505,nan,0.6951190077882623,-0.8241615541396203,2.478375
synthetic_brownian,H0_true,0,7,point_bonferroni_t,0,0.0,0.0017330525442957878,1.0,nan,nan,nan
synthetic_brownian,H0_true,0,7,global_l2,0,0.0135972805438912,0.0762639818713069,0.9864027194561088,nan,nan,nan
synthetic_brownian,H0_true,0,7,global_l2_fpca,0,0.33333333333333337,18.425010775215924,0.6666666666666666,nan,nan,nan
synthetic_brownian,H0_true,0,7,global_f,0,0.016196760647870456,0.24996182415634394,0.9838032393521295,nan,nan,nan
synthetic_brownian,H0_true,0,7,bayes_fpca,0,-0.04696101463132575,0.0015080003067851067,nan,0.5117380965323365,-0.04696101463132575,nan
synthetic_brownian,H1_true,1,7,rkbt,1,0.622071027435378,125.40445782337338,nan,0.34931057523063264,0.622071027435378,2.61928125
synthetic_brownian,H1_true,1,7,point_bonferroni_t,0,0.0,0.0016703419387340546,1.0,nan,nan,nan
synthetic_brownian,H1_true,1,7,global_l2,0,0.9334133173365327,0.07884391397237778,0.0665866826634673,nan,nan,nan
synthetic_brownian,H1_true,1,7,global_l2_fpca,1,0.9888022395520896,18.35684948787093,0.011197760447910418,nan,nan,nan
synthetic_brownian,H1_true,1,7,global_f,0,0.9242151569686062,0.25264625903218985,0.07578484303139373,nan,nan,nan
synthetic_brownian,H1_true,1,7,bayes_fpca,1,3.142335709131973,0.001522972248494625,nan,0.04139433704421458,3.142335709131973,nan
synthetic_brownian,H0_true,0,8,rkbt,0,-0.6267826568710264,124.50526056997478,nan,0.6517595819487403,-0.6267826568710264,2.47515625
synthetic_brownian,H0_true,0,8,point_bonferroni_t,0,0.0,0.0016320738941431046,1.0,nan,nan,nan
synthetic_brownian,H0_true,0,8,global_l2,0,0.04579084183163362,0.07704818714410067,0.9542091581683664,nan,nan,nan
synthetic_brownian,H0_true,0,8,global_l2_fpca,0,0.4963007398520296,18.339874600991607,0.5036992601479704,nan,nan,nan
synthetic_brownian,H0_true,0,8,global_f,0,0.056788642271545675,0.25646862480789423,0.9432113577284543,nan,nan,nan
synthetic_brownian,H0_true,0,8,bayes_fpca,0,-0.012706360723145224,0.0015490390360355377,nan,0.5031765474426783,-0.012706360723145224,nan
synthetic_brownian,H1_true,1,8,rkbt,1,3.671896412953654,132.23740394227207,nan,0.024797642366868912,3.671896412953654,2.93221875
synthetic_brownian,H1_true,1,8,point_bonferroni_t,1,0.9651349548191017,0.0016592135652899742,0.034865045180898245,nan,nan,nan
synthetic_brownian,H1_true,1,8,global_l2,1,0.997000599880024,0.07776158023625612,0.002999400119976005,nan,nan,nan
synthetic_brownian,H1_true,1,8,global_l2_fpca,1,0.9978004399120176,18.552744190208614,0.0021995600879824036,nan,nan,nan
synthetic_brownian,H1_true,1,8,global_f,1,0.9952009598080384,0.2537228874862194,0.004799040191961607,nan,nan,nan
synthetic_brownian,H1_true,1,8,bayes_fpca,1,4.89095287510763,0.001587546430528164,nan,0.007458215946628544,4.89095287510763,nan
synthetic_brownian,H0_true,0,9,rkbt,0,-0.1570807594881849,121.27754776459187,nan,0.5391896413646555,-0.1570807594881849,2.5209375
synthetic_brownian,H0_true,0,9,point_bonferroni_t,0,0.0,0.001432088203728199,1.0,nan,nan,nan
synthetic_brownian,H0_true,0,9,global_l2,0,0.7960407918416317,0.08039035648107529,0.20395920815836832,nan,nan,nan
synthetic_brownian,H0_true,0,9,global_l2_fpca,0,0.8548290341931614,18.327091397717595,0.14517096580683864,nan,nan,nan
synthetic_brownian,H0_true,0,9,global_f,0,0.8000399920015997,0.24423706624656916,0.19996000799840033,nan,nan,nan
synthetic_brownian,H0_true,0,9,bayes_fpca,1,0.31281049134253136,0.0015315059572458267,nan,0.42242887846756294,0.31281049134253136,nan
synthetic_brownian,H1_true,1,9,rkbt,1,4.878676912422479,128.97185545042157,nan,0.00754964152677465,4.878676912422479,2.89565625
synthetic_brownian,H1_true,1,9,point_bonferroni_t,1,0.9888992161350135,0.0017219232395291328,0.011100783864986462,nan,nan,nan
synthetic_brownian,H1_true,1,9,global_l2,1,0.9996000799840032,0.07680023461580276,0.0003999200159968006,nan,nan,nan
synthetic_brownian,H1_true,1,9,global_l2_fpca,1,0.9952009598080384,18.380605367943645,0.004799040191961607,nan,nan,nan
synthetic_brownian,H1_true,1,9,global_f,1,0.9996000799840032,0.2443261994048953,0.0003999200159968006,nan,nan,nan
synthetic_brownian,H1_true,1,9,bayes_fpca,1,3.850394841728939,0.0015548206865787506,nan,0.020828290406099792,3.850394841728939,nan
synthetic_brownian,H0_true,0,10,rkbt,0,-0.7839019546453427,122.25243113003671,nan,0.6865204645875154,-0.7839019546453427,2.46978125
synthetic_brownian,H0_true,0,10,point_bonferroni_t,0,0.0,0.0016222530975937843,1.0,nan,nan,nan
synthetic_brownian,H0_true,0,10,global_l2,0,0.013997200559888068,0.08125789649784565,0.9860027994401119,nan,nan,nan
synthetic_brownian,H0_true,0,10,global_l2_fpca,0,0.048990201959608126,18.399665330536664,0.9510097980403919,nan,nan,nan
synthetic_brownian,H0_true,0,10,global_f,0,0.012597480503899194,0.2460165461525321,0.9874025194961008,nan,nan,nan
synthetic_brownian,H0_true,0,10,bayes_fpca,0,-0.08494461600234929,0.0015442287549376488,nan,0.5212233939298605,-0.08494461600234929,nan
synthetic_brownian,H1_true,1,10,rkbt,1,1.5529370605429333,125.80910179484636,nan,0.17466247010782882,1.5529370605429333,2.61290625
synthetic_brownian,H1_true,1,10,point_bonferroni_t,0,0.4706560196712638,0.0016311537474393845,0.5293439803287362,nan,nan,nan
synthetic_brownian,H1_true,1,10,global_l2,1,0.9898020395920816,0.07663344591856003,0.010197960407918417,nan,nan,nan
synthetic_brownian,H1_true,1,10,global_l2_fpca,0,0.8862227554489102,18.519718530587852,0.11377724455108978,nan,nan,nan
synthetic_brownian,H1_true,1,10,global_f,1,0.9856028794241152,0.24987561348825693,0.014397120575884824,nan,nan,nan
synthetic_brownian,H1_true,1,10,bayes_fpca,1,0.4731736123814596,0.001568908803164959,nan,0.3838653677086523,0.4731736123814596,nan
synthetic_brownian,H0_true,0,11,rkbt,0,-0.6635382860562904,124.16748026013374,nan,0.6600547668651965,-0.6635382860562904,2.480875
synthetic_brownian,H0_true,0,11,point_bonferroni_t,0,0.0,0.00147935189306736,1.0,nan,nan,nan
synthetic_brownian,H0_true,0,11,global_l2,0,0.22675464907018594,0.07850713655352592,0.7732453509298141,nan,nan,nan
synthetic_brownian,H0_true,0,11,global_l2_fpca,0,0.5620875824835033,18.66630385722965,0.4379124175164967,nan,nan,nan
synthetic_brownian,H0_true,0,11,global_f,0,0.22335532893421317,0.2508486984297633,0.7766446710657868,nan,nan,nan
synthetic_brownian,H0_true,0,11,bayes_fpca,0,-0.01657747232804284,0.001543331891298294,nan,0.504144273174242,-0.01657747232804284,nan
synthetic_brownian,H1_true,1,11,rkbt,1,1.5349632981782773,127.12908945418894,nan,0.17726865627295052,1.5349632981782773,2.75984375
synthetic_brownian,H1_true,1,11,point_bonferroni_t,0,0.5785121901103272,0.0016881907358765602,0.4214878098896728,nan,nan,nan
synthetic_brownian,H1_true,1,11,global_l2,1,0.9734053189362127,0.0787914702668786,0.02659468106378724,nan,nan,nan
synthetic_brownian,H1_true,1,11,global_l2_fpca,1,0.9824035192961408,18.480602310970426,0.01759648070385923,nan,nan,nan
synthetic_brownian,H1_true,1,11,global_f,1,0.972005598880224,0.24824528582394123,0.027994401119776045,nan,nan,nan
synthetic_brownian,H1_true,1,11,bayes_fpca,1,2.783506359616405,0.0015692077577114105,nan,0.05822199606372003,2.783506359616405,nan
synthetic_brownian,H0_true,0,12,rkbt,0,-0.5240354365210826,122.19384051579982,nan,0.6280909011398068,-0.5240354365210826,2.49590625
synthetic_brownian,H0_true,0,12,point_bonferroni_t,0,0.0,0.0016224393621087074,1.0,nan,nan,nan
synthetic_brownian,H0_true,0,12,global_l2,0,0.5796840631873625,0.07950746174901724,0.42031593681263746,nan,nan,nan
synthetic_brownian,H0_true,0,12,global_l2_fpca,0,0.23815236952609475,18.356311990879476,0.7618476304739052,nan,nan,nan
synthetic_brownian,H0_true,0,12,global_f,0,0.5928814237152569,0.24964150972664356,0.4071185762847431,nan,nan,nan
synthetic_brownian,H0_true,0,12,bayes_fpca,0,-0.04995388756107587,0.0015569152310490608,nan,0.5124858755699095,-0.04995388756107587,nan
synthetic_brownian,H1_true,1,12,rkbt,1,1.8687806294561007,124.88038703147322,nan,0.13368287692069306,1.8687806294561007,2.69428125
synthetic_brownian,H1_true,1,12,point_bonferroni_t,0,0.742505065550934,0.0014834003522992134,0.25749493444906596,nan,nan,nan
synthetic_brownian,H1_true,1,12,global_l2,1,0.9932013597280543,0.07974014803767204,0.006798640271945611,nan,nan,nan
synthetic_brownian,H1_true,1,12,global_l2_fpca,0,0.9494101179764047,18.432515302672982,0.05058988202359528,nan,nan,nan
synthetic_brownian,H1_true,1,12,global_f,1,0.9892021595680864,0.24525908567011356,0.010797840431913617,nan,nan,nan
synthetic_brownian,H1_true,1,12,bayes_fpca,1,1.4966278809380809,0.0015743756666779518,nan,0.18292900209767582,1.4966278809380809,nan
synthetic_brownian,H0_true,0,13,rkbt,0,-0.5445827669114383,123.31185688637197,nan,0.6328778406685575,-0.5445827669114383,2.48028125
synthetic_brownian,H0_true,0,13,point_bonferroni_t,0,0.0,0.0017425380647182465,1.0,nan,nan,nan
synthetic_brownian,H0_true,0,13,global_l2,0,0.4065186962607479,0.08024597261101007,0.5934813037392521,nan,nan,nan
synthetic_brownian,H0_true,0,13,global_l2_fpca,0,0.1863627274545091,18.36971468385309,0.8136372725454909,nan,nan,nan
synthetic_brownian,H0_true,0,13,global_f,0,0.41831633673265345,0.24544651433825493,0.5816836632673466,nan,nan,nan
synthetic_brownian,H0_true,0,13,bayes_fpca,0,-0.06586965205629158,0.001539725810289383,nan,0.5164614615134908,-0.06586965205629158,nan
synthetic_brownian,H1_true,1,13,rkbt,0,-0.5171290522536379,124.7307271361351,nan,0.6264761980253691,-0.5171290522536379,2.4840625
synthetic_brownian,H1_true,1,13,point_bonferroni_t,0,0.0,0.0017350008711218834,1.0,nan,nan,nan
synthetic_brownian,H1_true,1,13,global_l2,0,0.6734653069386123,0.08045771811157465,0.3265346930613877,nan,nan,nan
synthetic_brownian,H1_true,1,13,global_l2_fpca,0,0.734253149370126,18.494496755301952,0.265746850629874,nan,nan,nan
synthetic_brownian,H1_true,1,13,global_f,0,0.6710657868426315,0.24507370963692665,0.32893421315736854,nan,nan,nan
synthetic_brownian,H1_true,1,13,bayes_fpca,1,0.13972158861444095,0.0015515144914388657,nan,0.46512631841863616,0.13972158861444095,nan
synthetic_brownian,H0_true,0,14,rkbt,0,-0.7051196182052,124.94484205264598,nan,0.6693218784231483,-0.7051196182052,2.4931875
synthetic_brownian,H0_true,0,14,point_bonferroni_t,0,0.0,0.0018218038603663445,1.0,nan,nan,nan
synthetic_brownian,H0_true,0,14,global_l2,0,0.06298740251949608,0.07905226480215788,0.9370125974805039,nan,nan,nan
synthetic_brownian,H0_true,0,14,global_l2_fpca,0,0.49370125974805035,18.458923527039587,0.5062987402519497,nan,nan,nan
synthetic_brownian,H0_true,0,14,global_f,0,0.0627874425114977,0.24926032405346632,0.9372125574885023,nan,nan,nan
synthetic_brownian,H0_true,0,14,bayes_fpca,0,-0.021715272471550764,0.0015666047111153603,nan,0.5054286047966312,-0.021715272471550764,nan
synthetic_brownian,H1_true,1,14,rkbt,1,4.273965292296673,128.09393974673003,nan,0.013735168914875534,4.273965292296673,2.8250625
synthetic_brownian,H1_true,1,14,point_bonferroni_t,1,0.9871287527631941,0.0017766952514648438,0.01287124723680587,nan,nan,nan
synthetic_brownian,H1_true,1,14,global_l2,1,0.9996000799840032,0.07809076365083456,0.0003999200159968006,nan,nan,nan
synthetic_brownian,H1_true,1,14,global_l2_fpca,1,0.9976004799040192,18.438380178064108,0.0023995200959808036,nan,nan,nan
synthetic_brownian,H1_true,1,14,global_f,1,0.9972005598880224,0.25194697827100754,0.0027994401119776045,nan,nan,nan
synthetic_brownian,H1_true,1,14,bayes_fpca,1,4.4725852963283765,0.0015668794512748718,nan,0.0112888658160194,4.4725852963283765,nan
synthetic_brownian,H0_true,0,15,rkbt,0,-0.21854758515904693,121.48925812449306,nan,0.5544204612702575,-0.21854758515904693,2.5084375
synthetic_brownian,H0_true,0,15,point_bonferroni_t,0,0.7289852910037486,0.0015995390713214874,0.27101470899625135,nan,nan,nan
synthetic_brownian,H0_true,0,15,global_l2,0,0.6020795840831834,0.0791452694684267,0.39792041591681665,nan,nan,nan
synthetic_brownian,H0_true,0,15,global_l2_fpca,0,0.8282343531293741,18.240097664296627,0.17176564687062587,nan,nan,nan
synthetic_brownian,H0_true,0,15,global_f,0,0.6206758648270345,0.24354521371424198,0.3793241351729654,nan,nan,nan
synthetic_brownian,H0_true,0,15,bayes_fpca,1,0.22884221260416693,0.001561819575726986,nan,0.44303781671687936,0.22884221260416693,nan
synthetic_brownian,H1_true,1,15,rkbt,1,2.2575207691824217,126.06857622973621,nan,0.09470271011529695,2.2575207691824217,2.7378125
synthetic_brownian,H1_true,1,15,point_bonferroni_t,0,0.877492898539083,0.001604507677257061,0.12250710146091699,nan,nan,nan
synthetic_brownian,H1_true,1,15,global_l2,1,0.9928014397120576,0.07665057852864265,0.007198560287942412,nan,nan,nan
synthetic_brownian,H1_true,1,15,global_l2_fpca,1,0.9742051589682064,18.196061090566218,0.02579484103179364,nan,nan,nan
synthetic_brownian,H1_true,1,15,global_f,1,0.9904019196160768,0.24964193999767303,0.009598080383923215,nan,nan,nan
synthetic_brownian,H1_true,1,15,bayes_fpca,1,1.7885835221324209,0.001532907597720623,nan,0.1432464756182188,1.7885835221324209,nan
synthetic_brownian,H0_true,0,16,rkbt,1,0.373716554020863,123.43197325896472,nan,0.4076432772753153,0.373716554020863,2.5630625
synthetic_brownian,H0_true,0,16,point_bonferroni_t,0,0.0,0.0014126868918538094,1.0,nan,nan,nan
synthetic_brownian,H0_true,0,16,global_l2,0,0.9128174365126974,0.07713255658745766,0.08718256348730254,nan,nan,nan
synthetic_brownian,H0_true,0,16,global_l2_fpca,0,0.6892621475704859,18.22341299895197,0.31073785242951407,nan,nan,nan
synthetic_brownian,H0_true,0,16,global_f,0,0.9102179564087183,0.24456756748259068,0.08978204359128174,nan,nan,nan
synthetic_brownian,H0_true,0,16,bayes_fpca,1,0.10749094321989694,0.0015142764896154404,nan,0.47315310897763785,0.10749094321989694,nan
synthetic_brownian,H1_true,1,16,rkbt,1,1.2216987430681092,124.838274538517,nan,0.2276376415185199,1.2216987430681092,2.59596875
synthetic_brownian,H1_true,1,16,point_bonferroni_t,0,0.41666347325200714,0.0014369403943419456,0.5833365267479929,nan,nan,nan
synthetic_brownian,H1_true,1,16,global_l2,1,0.9830033993201359,0.07925887778401375,0.016996600679864027,nan,nan,nan
synthetic_brownian,H1_true,1,16,global_l2_fpca,0,0.8946210757848431,18.228158516809344,0.10537892421515697,nan,nan,nan
synthetic_brownian,H1_true,1,16,global_f,1,0.9744051189762047,0.2489154925569892,0.02559488102379524,nan,nan,nan
synthetic_brownian,H1_true,1,16,bayes_fpca,1,0.5232825921217357,0.0015440722927451134,nan,0.37208497478381153,0.5232825921217357,nan
synthetic_brownian,H0_true,0,17,rkbt,0,-0.4738887457109464,125.08651344105601,nan,0.6163037563864473,-0.4738887457109464,2.49778125
synthetic_brownian,H0_true,0,17,point_bonferroni_t,0,0.0,0.0015783766284585,1.0,nan,nan,nan
synthetic_brownian,H0_true,0,17,global_l2,0,0.42251549690061985,0.08385583478957415,0.5774845030993802,nan,nan,nan
synthetic_brownian,H0_true,0,17,global_l2_fpca,0,0.6104779044191162,18.388059435412288,0.3895220955808838,nan,nan,nan
synthetic_brownian,H0_true,0,17,global_f,0,0.4159168166366727,0.25364893954247236,0.5840831833633273,nan,nan,nan
synthetic_brownian,H0_true,0,17,bayes_fpca,1,0.0011039476233562356,0.0015870612114667892,nan,0.4997240131221897,0.0011039476233562356,nan
synthetic_brownian,H1_true,1,17,rkbt,0,-0.779319522397326,124.05467213131487,nan,0.6855334369079942,-0.779319522397326,2.5059375
synthetic_brownian,H1_true,1,17,point_bonferroni_t,0,0.0,0.0015569617971777916,1.0,nan,nan,nan
synthetic_brownian,H1_true,1,17,global_l2,0,0.3517296540691862,0.08005472179502249,0.6482703459308138,nan,nan,nan
synthetic_brownian,H1_true,1,17,global_l2_fpca,0,0.7088582283543292,18.54639407619834,0.29114177164567084,nan,nan,nan
synthetic_brownian,H1_true,1,17,global_f,0,0.33673265346930614,0.2560505513101816,0.6632673465306939,nan,nan,nan
